real_name,par1,par2,par3
cand_8_sv:-0.512  ,1.3442568317529488553,1.8546487558671049811,0
cand_8_sv:0.00512 ,1.1399679859106592872,1.3795917467993243921,0
cand_8_sv:0.0512  ,1.1217640293504553828,1.3372599341101161219,0
cand_8_sv:0.512   ,0.93972446374841511751,0.91394180721803452982,0
cand_8_sv:1.02    ,0.73745827974614819311,0.44358833289349930418,0
cand_9_sv:-0.512  ,1.5000605567318525679,2.0185579362040728668,0
cand_9_sv:0.00512 ,1.2957717108895627778,1.5435009271362924999,0
cand_9_sv:0.0512  ,1.2775677543293588734,1.5011691144470842296,0
cand_9_sv:0.512   ,1.0955281887273184971,1.0778509875550026376,0
cand_9_sv:1.02    ,0.89326200472505168371,0.60749751323046741192,0
cand_10_sv:-0.512  ,1.1149481819669251337,0.96268282836634622157,0
cand_10_sv:0.00512 ,0.91065933612463567659,0.48762581929856563256,0
cand_10_sv:0.0512  ,0.89245537956443166117,0.44529400660935747336,0
cand_10_sv:0.512   ,0.7104158139623913959,0.021975879717275770275,0
cand_10_sv:1.02    ,0.50814962996012447149,-0.44837759460725945537,0
cand_11_sv:-0.512  ,1.3828959555514703794,1.4658640483496383489,0
cand_11_sv:0.00512 ,1.1786071097091805893,0.99080703928185764884,0
cand_11_sv:0.0512  ,1.1604031531489766849,0.94847522659264948963,0
cand_11_sv:0.512   ,0.97836358754693641959,0.52515709970056778655,0
cand_11_sv:1.02    ,0.77609740354466949519,0.054803625376032560901,0
cand_12_sv:-0.512  ,1.2917789167339579492,1.1488104320797827285,0
cand_12_sv:0.00512 ,1.0874900708916683811,0.67375342301200213946,0
cand_12_sv:0.0512  ,1.0692861143314644767,0.63142161032279398025,0
cand_12_sv:0.512   ,0.88724654872942421147,0.20810348343071227717,0
cand_12_sv:1.02    ,0.68498036472715728706,-0.26224999089382294848,0
cand_13_sv:-0.512  ,1.6075987042274304528,1.9972365458315237685,0
cand_13_sv:0.00512 ,1.4033098583851408847,1.5221795367637431795,0
cand_13_sv:0.0512  ,1.3851059018249369803,1.4798477240745349093,0
cand_13_sv:0.512   ,1.2030663362228968261,1.0565295971824533172,0
cand_13_sv:1.02    ,1.0008001522206297906,0.58617612285791809157,0
cand_14_sv:-0.512  ,1.728189001529364166,2.2000000000000001776,0
cand_14_sv:0.00512 ,1.5239001556870745979,2.1952964652567548143,0
cand_14_sv:0.0512  ,1.5056961991268706935,2.152964652567546544,0
cand_14_sv:0.512   ,1.3236566335248305393,1.729646525675464952,0
cand_14_sv:1.02    ,1.1213904495225635038,1.2592930513509297263,0
cand_15_sv:-0.512  ,1.1230571379283578182,1.4320805800109925876,0
cand_15_sv:0.00512 ,0.91876829208606825006,0.9570235709432119986,0
cand_15_sv:0.0512  ,0.90056433552586423463,0.91469175825400383939,0
cand_15_sv:0.512   ,0.71852476992382396936,0.49137363136192213631,0
cand_15_sv:1.02    ,0.51625858592155704496,0.021020157037386910659,0
cand_16_sv:-0.512  ,1.3731572307273740563,1.6356322097035020935,0
cand_16_sv:0.00512 ,1.1688683848850844882,1.1605752006357215045,0
cand_16_sv:0.0512  ,1.1506644283248805838,1.1182433879465132343,0
cand_16_sv:0.512   ,0.96862486272284031852,0.69492526105443164219,0
cand_16_sv:1.02    ,0.76635867872057339412,0.22457178672989641655,0
cand_17_sv:-0.512  ,1.5102636540165708112,2.2000000000000001776,0
cand_17_sv:0.00512 ,1.3059748081742810211,2.1952964652567548143,0
cand_17_sv:0.0512  ,1.2877708516140771167,2.152964652567546544,0
cand_17_sv:0.512   ,1.1057312860120367404,1.729646525675464952,0
cand_17_sv:1.02    ,0.90346510200976992699,1.2592930513509297263,0
cand_18_sv:-0.512  ,1.6310412820083297625,2.2000000000000001776,0
cand_18_sv:0.00512 ,1.4267524361660399723,2.1301114313120890209,0
cand_18_sv:0.0512  ,1.4085484796058360679,2.0877796186228807507,0
cand_18_sv:0.512   ,1.2265089140037956916,1.6644614917307991586,0
cand_18_sv:1.02    ,1.0242427300015288782,1.194108017406263933,0
cand_19_sv:-0.512  ,1.7928312134038013603,2.2000000000000001776,0
cand_19_sv:0.00512 ,1.5885423675615115702,2.1952964652567548143,0
cand_19_sv:0.0512  ,1.5703384110013076658,2.152964652567546544,0
cand_19_sv:0.512   ,1.3882988453992672895,1.729646525675464952,0
cand_19_sv:1.02    ,1.1860326613970004761,1.2592930513509297263,0
cand_base_sv:-0.512  ,1.4907977116159703002,2.1840399119774542847,0
cand_base_sv:0.00512 ,1.28650886577368051,1.7089829029096736956,0
cand_base_sv:0.0512  ,1.2683049092134766056,1.6666510902204654254,0
cand_base_sv:0.512   ,1.0862653436114362293,1.2433329633283838334,0
cand_base_sv:1.02    ,0.88399915960916941593,0.77297948900384860771,0
