real_name,par1,par2,par3
cand_15_sv:0.41    ,1.1132594261380983625,1.2518909934399560235,0
cand_15_sv:0.819   ,1.0049882911006173813,0.85685995501677647557,0
cand_16_sv:-0.41   ,1.2604119864714862231,1.3233721177252630863,0
cand_16_sv:0.0041  ,1.1510581400836301658,0.92439076891785165735,0
cand_16_sv:0.041   ,1.1413137379302569219,0.8888379754597655058,0
cand_16_sv:0.41    ,1.0438697163965238168,0.5333100408789037683,0
cand_16_sv:0.819   ,0.93559858135904272469,0.13827900245572422033,0
cand_17_sv:-0.41   ,1.2296151593261848145,1.6003808843790021665,0
cand_17_sv:0.0041  ,1.1202613129383287571,1.2013995355715907376,0
cand_17_sv:0.041   ,1.1105169107849555132,1.1658467421135045861,0
cand_17_sv:0.41    ,1.0130728892512224082,0.81031880753264284856,0
cand_17_sv:0.819   ,0.90480175421374131606,0.41528776910946330059,0
cand_18_sv:-0.41   ,1.2638382561262855308,2.2000000000000001776,0
cand_18_sv:0.0041  ,1.1544844097384294734,1.8576760085104859765,0
cand_18_sv:0.041   ,1.1447400075850562295,1.822123215052399825,0
cand_18_sv:0.41    ,1.0472959860513231245,1.4665952804715380875,0
cand_18_sv:0.819   ,0.93902485101384203237,1.0715642420483586505,0
cand_19_sv:-0.41   ,1.1465776672554865989,1.4758702715605809264,0
cand_19_sv:0.0041  ,1.0372238208676305415,1.0768889227531694974,0
cand_19_sv:0.041   ,1.0274794187142572977,1.0413361292950833459,0
cand_19_sv:0.41    ,0.93003539718052419261,0.68580819471422160838,0
cand_19_sv:0.819   ,0.82176426214304310047,0.29077715629104206041,0
cand_base_sv:-0.41   ,1.229661584560044707,1.6543240897741093853,0
cand_base_sv:0.0041  ,1.1203077381721886496,1.2553427409666979564,0
cand_base_sv:0.041   ,1.1105633360188154057,1.2197899475086118048,0
cand_base_sv:0.41    ,1.0131193144850823007,0.86426201292775006735,0
cand_base_sv:0.819   ,0.90484817944760120856,0.46923097450457051938,0
