real_name,par1,par2,par3
cand_10_sv:-0.64   ,1.6931341619365185558,0.40760823179476052269,0
cand_10_sv:0.0064  ,1.1364955964858285409,0.73622117653826602002,0
cand_10_sv:0.064   ,1.0868941401585394679,0.7655035181490734697,0
cand_10_sv:0.64    ,0.59087957688564751724,1.0583269342571477445,0
cand_10_sv:1.28    ,0.039752284360212053471,1.3836862854883413831,0
cand_11_sv:-0.64   ,1.8699692848420284008,0.56582622046417485606,0
cand_11_sv:0.0064  ,1.3133307193913386079,0.89443916520768029788,0
cand_11_sv:0.064   ,1.263729263064049535,0.92372150681848774756,0
cand_11_sv:0.64    ,0.76771469979115758431,1.2165449229265619113,0
cand_11_sv:1.28    ,0.21658740726572212054,1.54190427415775555,0
cand_12_sv:-0.64   ,2.2000000000000001776,1.7541059758475388008,0
cand_12_sv:0.0064  ,1.66266214841503146,2.0827189205910445757,0
cand_12_sv:0.064   ,1.6130606920877423871,2.1120012622018515813,0
cand_12_sv:0.64    ,1.1170461288148505474,2.2000000000000001776,0
cand_12_sv:1.28    ,0.56591883628941497264,2.2000000000000001776,0
cand_13_sv:-0.64   ,1.5168939970147694574,1.6118110984705120714,0
cand_13_sv:0.0064  ,0.96025543156407955347,1.9404240432140176242,0
cand_13_sv:0.064   ,0.91065397523679036951,1.9697063848248250739,0
cand_13_sv:0.64    ,0.41463941196389841881,2.2000000000000001776,0
cand_13_sv:1.28    ,-0.13648788056153704495,2.2000000000000001776,0
cand_14_sv:-0.64   ,2.2000000000000001776,1.6483044830242761236,0
cand_14_sv:0.0064  ,2.1944887270747459596,1.9769174277677816765,0
cand_14_sv:0.064   ,2.1448872707474566646,2.0061997693785889041,0
cand_14_sv:0.64    ,1.6488727074745646028,2.2000000000000001776,0
cand_14_sv:1.28    ,1.0977454149491292501,2.2000000000000001776,0
cand_15_sv:-0.64   ,1.5607426027557833592,0.37876363438511401194,0
cand_15_sv:0.0064  ,1.0041040373050935663,0.70737657912861950926,0
cand_15_sv:0.064   ,0.9545025809778044934,0.73665892073942695895,0
cand_15_sv:0.64    ,0.4584880177049125427,1.0294823368475012337,0
cand_15_sv:1.28    ,-0.092639274820522921061,1.3548416880786948724,0
cand_16_sv:-0.64   ,2.2000000000000001776,1.150006454853885085,0
cand_16_sv:0.0064  ,2.1944887270747459596,1.4786193995973906379,0
cand_16_sv:0.064   ,2.1448872707474566646,1.5079017412081980876,0
cand_16_sv:0.64    ,1.6488727074745646028,1.8007251573162723624,0
cand_16_sv:1.28    ,1.0977454149491292501,2.126084508547466001,0
cand_17_sv:-0.64   ,1.8358029153291623992,0.40013009023805384823,0
cand_17_sv:0.0064  ,1.2791643498784723842,0.72874303498155934555,0
cand_17_sv:0.064   ,1.2295628935511833113,0.75802537659236679524,0
cand_17_sv:0.64    ,0.73354833027829136061,1.05084879270044107,0
cand_17_sv:1.28    ,0.18242103775285589684,1.3762081439316347087,0
cand_18_sv:-0.64   ,2.2000000000000001776,1.874640648768806539,0
cand_18_sv:0.0064  ,1.9943374675548184438,2.2000000000000001776,0
cand_18_sv:0.064   ,1.9447360112275293709,2.2000000000000001776,0
cand_18_sv:0.64    ,1.4487214479546373092,2.2000000000000001776,0
cand_18_sv:1.28    ,0.89759415542920195641,2.2000000000000001776,0
cand_19_sv:-0.64   ,2.2000000000000001776,0.99863545576115875235,0
cand_19_sv:0.0064  ,1.7945344782784702353,1.3272484005046643052,0
cand_19_sv:0.064   ,1.7449330219511811624,1.3565307421154717549,0
cand_19_sv:0.64    ,1.2489184586782893227,1.6493541582235460297,0
cand_19_sv:1.28    ,0.69779116615285374792,1.9747135094547396683,0
cand_base_sv:-0.64   ,1.6530022050752735119,0.53020375823470855536,0
cand_base_sv:0.0064  ,1.096363639624583497,0.85881670297821399718,0
cand_base_sv:0.064   ,1.046762183297294424,0.88809904458902144686,0
cand_base_sv:0.64    ,0.55074762002440247333,1.1809224606970956106,0
cand_base_sv:1.28    ,-0.00037967250103299043928,1.5062818119282892493,0
